"freq_bins_smooth","mean_spec","sem_upper","sem_lower"
0.0509129213483146,0.149132305017619,0.227065456814476,0.0711991532207613
0.0516151685393258,0.145628939137196,0.219146918786212,0.0721109594881804
0.0523174157303371,0.137805229202802,0.215164687556741,0.0604457708488636
0.0530196629213483,0.134409506079374,0.207641886339622,0.0611771258191264
0.0537219101123595,0.143665381199302,0.218782325272381,0.0685484371262226
0.0544241573033708,0.110402561960179,0.185337830871007,0.0354672930493519
0.055126404494382,0.12360626276843,0.198894590664018,0.0483179348728427
0.0558286516853933,0.108979694255094,0.187956569238107,0.0300028192720802
0.0565308988764045,0.0908853368066326,0.171222945915328,0.0105477276979367
0.0572331460674157,0.0984646039966422,0.173962923740932,0.0229662842523528
0.057935393258427,0.0584000515833321,0.138586140515746,-0.0217860373490816
0.0586376404494382,0.0510055579872393,0.128623145990348,-0.0266120300158689
0.0593398876404494,0.0372772520408782,0.108119611547707,-0.0335651074659504
0.0600421348314607,0.052805020529896,0.125729640966422,-0.0201195999066304
0.0607443820224719,0.0608188022672887,0.132014281565342,-0.0103766770307646
0.0614466292134832,0.0791435573121122,0.148793449439647,0.00949366518457703
0.0621488764044944,0.0986750891785471,0.172424567568046,0.0249256107890483
0.0628511235955056,0.104731847345508,0.175067995428837,0.0343956992621797
0.0635533707865168,0.0947133818829047,0.16054195843618,0.028884805329629
0.0642556179775281,0.109925812596856,0.176764252906062,0.043087372287651
0.0649578651685393,0.0582283130775189,0.127663742771781,-0.0112071166167437
0.0656601123595505,0.0689359389029742,0.131344288414165,0.0065275893917835
0.0663623595505618,0.0882356868583145,0.153193479815018,0.0232778939016109
0.067064606741573,0.0626159479049336,0.132298401597784,-0.00706650578791673
0.0677668539325843,0.0633270195817945,0.1290812525636,-0.00242721340001124
0.0684691011235955,0.0638036926270009,0.13016801389383,-0.00256062863982801
0.0691713483146067,0.0712093961022277,0.137366156872585,0.0050526353318701
0.069873595505618,0.0595305488536764,0.120586139240293,-0.00152504153294055
0.0705758426966292,0.0383328239659573,0.0993378842579295,-0.0226722363260148
0.0712780898876405,0.0351368785049051,0.0957894116904192,-0.025515654680609
0.0719803370786517,0.0434969437409908,0.104933525367917,-0.0179396378859358
0.0726825842696629,0.00246411460447439,0.0618912123074976,-0.0569629830985489
0.0733848314606741,-0.016523999138696,0.0423617925140496,-0.0754097907914415
0.0740870786516854,-0.00904581376218625,0.0491405326549156,-0.0672321601792881
0.0747893258426966,0.00942226340933324,0.0661012742990006,-0.0472567474803341
0.0754915730337078,0.0155236649817045,0.0735504961403085,-0.0425031661768995
0.0761938202247191,0.0160746318072416,0.0723736943379846,-0.0402244307235014
0.0768960674157303,0.0355757095503955,0.0909002566629123,-0.0197488375621213
0.0775983146067416,0.0223152708696604,0.0762220147363454,-0.0315914729970246
0.0783005617977528,0.0111257110487876,0.0695358562439234,-0.0472844341463482
0.079002808988764,0.00774225693716347,0.0650132128878075,-0.0495286990134806
0.0797050561797753,0.016646632100028,0.0707247794923859,-0.03743151529233
0.0804073033707865,0.0337115784145089,0.0875985103814308,-0.020175353552413
0.0811095505617977,0.0296501628424543,0.0785406235045415,-0.0192402978196328
0.081811797752809,0.0211727188762595,0.0672790341187553,-0.0249335963662363
0.0825140449438202,0.0198248305489265,0.0700770459256287,-0.0304273848277758
